name,reviewer,no_stars,review_body,guide,no_reviews,review-date,url,timestamp
SARPI | Georgian-Turkish border - Google Maps,,2 stars,"They do not speak Arabic or English, and this is a problem in dealing with these countries.",,11 reviews · 2 photos,3 months ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSUNMb2FIOUx3EAE",2024-10-09T07:04:30Z
SARPI | Georgian-Turkish border - Google Maps,Ростислав Хрустелев,4 stars,"Border crossing. There weren’t that many people wanting to come; we didn’t see any queues. Very well equipped. There are places to relax. There are a lot of border guards, but this is how it should be at the border)",Local Guide · 184 reviews · 8 photos,Local Guide · 184 reviews · 8 photos,7 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSUNRak5xTmV3EAE",2024-10-09T07:04:30Z
SARPI | Georgian-Turkish border - Google Maps,Cagri Yurtbasi,5 stars,"If you like to take a city tour and need a reliable driver, search for the driver Mirza. He helped us a lot during our visit. He can speak Turkish and Russian fluently. …. More",Local Guide · 23 reviews · 92 photos,Local Guide · 23 reviews · 92 photos,7 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSURnNHFfUXhRRRAB",2024-10-09T07:04:30Z
SARPI | Georgian-Turkish border - Google Maps,artvinligezgin_,1 star,Even 1 star is too much. Only Turks are waiting at the border gate. It's a shame. Does it take 8.9 hours for a tax refund?,Local Guide · 206 reviews · 859 photos,Local Guide · 206 reviews · 859 photos,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSUNCM0lESVV3EAE",2024-10-09T07:04:31Z
SARPI | Georgian-Turkish border - Google Maps,Ali Gulecin,5 stars,"All the staff are friendly and polite, on the other hand, the Georgian officers are very strict and their faces are very, very sullen, as if why did you come to this country? When you go to the Turkish side, it is as if you came to heaven. Thank you to all the officers.",Local Guide · 92 reviews · 31 photos,Local Guide · 92 reviews · 31 photos,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSUN4X0tqSjB3RRAB",2024-10-09T07:04:31Z
SARPI | Georgian-Turkish border - Google Maps,Владимир Холмогоров,4 stars,"Turkish customs officers deliberately create a queue so that dodgy “dealers” can offer you to skip the line for $50. On the Georgian side, everything is fast and clear!","Local Guide · 424 reviews · 1,112 photos","Local Guide · 424 reviews · 1,112 photos",8 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSUNnanYtLVhREAE",2024-10-09T07:04:31Z
SARPI | Georgian-Turkish border - Google Maps,Mohammed Madkhali,3 stars,I went from Trabzon to the Georgian border and parked the car in a parking lot with a small fee and entered Georgia. The problem is if I encounter traffic.,Local Guide · 212 reviews · 505 photos,Local Guide · 212 reviews · 505 photos,10 months ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSUNWOXVfektREAE",2024-10-09T07:04:31Z
SARPI | Georgian-Turkish border - Google Maps,Инна Голубцова,4 stars,"I liked that you can cross this border on foot. On the Turkish side, Turkish citizens go through passport control 3-4 times longer than Russians and Georgians","Local Guide · 401 reviews · 1,301 photos","Local Guide · 401 reviews · 1,301 photos",5 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSUNVa2E3LXRRRRAB",2024-10-09T07:04:31Z
SARPI | Georgian-Turkish border - Google Maps,Hakan Aydın,5 stars,"Sometimes it's a problematic door, sometimes it's a good door. Faster service can be provided.",Local Guide · 79 reviews · 74 photos,Local Guide · 79 reviews · 74 photos,9 months ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSURWN082OTVnRRAB",2024-10-09T07:04:31Z
SARPI | Georgian-Turkish border - Google Maps,Алекс,4 stars,"In principle, everything is clear and fast. But this time there was a long queue, I had to wait about 40 minutes. In duty free the prices are normal, but apart from perfume and alcohol, there is nothing. The border guards are polite on both sides.",Local Guide · 47 reviews · 48 photos,Local Guide · 47 reviews · 48 photos,3 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSUNheDdyVi13RRAB",2024-10-09T07:04:32Z
SARPI | Georgian-Turkish border - Google Maps,Anna Bobrova,4 stars,"We crossed the border today, we were allowed to go there and back without any problems, we are citizens of the Russian Federation, we didn’t like that some women tried to push us cartons of cigarettes to carry back and forth, the escalators don’t work",Local Guide · 35 reviews · 7 photos,Local Guide · 35 reviews · 7 photos,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSUNodDhIM0h3EAE",2024-10-09T07:04:32Z
SARPI | Georgian-Turkish border - Google Maps,Андрей Бобровский,5 stars,"Fast, modern border crossing","Local Guide · 1,192 reviews · 11,134 photos","Local Guide · 1,192 reviews · 11,134 photos",7 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSURBdHMyVzV3RRAB",2024-10-09T07:04:32Z
SARPI | Georgian-Turkish border - Google Maps,Climber 87,5 stars,We've passed the border! From Georgia to Turkey everything is clear quickly.,Local Guide · 36 reviews · 59 photos,Local Guide · 36 reviews · 59 photos,3 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSURxb1BYOHVBRRAB",2024-10-09T07:04:32Z
SARPI | Georgian-Turkish border - Google Maps,,4 stars,"I entered the Turkish-Georgian border on foot, and the car stopped in a parking lot inside Turkey next to the mosque today for 25 liras, and the distance is approximately 150 meters. And inside Georgia, you can take a taxi to the center of Batumi for 30 liras, or take a minibus for 2 liras like me 😊 and Batumi is nice and cheap. …",Local Guide · 400 reviews · 527 photos,Local Guide · 400 reviews · 527 photos,7 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSURnMDVQU2NREAE",2024-10-09T07:04:32Z
SARPI | Georgian-Turkish border - Google Maps,Yildiray Balci,1 star,"There is a long queue for passports, but only two police officers check the passports and there is a long wait.",Local Guide · 86 reviews · 46 photos,Local Guide · 86 reviews · 46 photos,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSUNoejR1b1ZBEAE",2024-10-09T07:04:33Z
SARPI | Georgian-Turkish border - Google Maps,Aylin Bayındır,3 stars,"The Georgian part is a bit irregular, you have to wait for the tax free queue for hours.",Local Guide · 222 reviews · 722 photos,Local Guide · 222 reviews · 722 photos,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSUNKN2U2RG1RRRAB",2024-10-09T07:04:33Z
SARPI | Georgian-Turkish border - Google Maps,Abdülkadir Şerifoğlu,1 star,"The sad and real thing is that the Turkish side paid 150 TL and did not ask for money on the way back from where we went, which explains everything.",,14 reviews · 1 photo,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSUNCNjlIcHBnRRAB",2024-10-09T07:04:33Z
SARPI | Georgian-Turkish border - Google Maps,Ruslan,5 stars,"I would like to see such respect on the Russian border with Azerbaijan. The Turks work a little slowly, while the Georgians, on the contrary, are very fast. A good place",Local Guide · 21 reviews · 3 photos,Local Guide · 21 reviews · 3 photos,6 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSUN3MnMzeTRBRRAB",2024-10-09T07:04:33Z
SARPI | Georgian-Turkish border - Google Maps,Shahriyor Tursunaliyev,1 star,"Today they didn't let us in. Anyone from Russia or the CIS do not come here. There are not Georgians there, but a Gondoni",Local Guide · 12 reviews · 8 photos,Local Guide · 12 reviews · 8 photos,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSUQtX016Yk13EAE",2024-10-09T07:04:33Z
SARPI | Georgian-Turkish border - Google Maps,• ШоКоЛаДкА •,5 stars,Everything is fine,Local Guide · 131 reviews · 673 photos,Local Guide · 131 reviews · 673 photos,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSURwOW9tLUFnEAE",2024-10-09T07:04:34Z
SARPI | Georgian-Turkish border - Google Maps,Гера,3 stars,"They collect such money, but they cannot build a site.",,34 reviews · 31 photos,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSURSaTVtcUFREAE",2024-10-09T07:04:34Z
SARPI | Georgian-Turkish border - Google Maps,Kuzey Sıbıç,3 stars,"Comfortable Customs, The Most Comfortable Customs Can Be...",Local Guide · 40 reviews,Local Guide · 40 reviews,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSUNKaE9pVDVRRRAB",2024-10-09T07:04:34Z
SARPI | Georgian-Turkish border - Google Maps,Hüseyin Alper Önal,1 star,.... Georgian police officers and some Georgian citizens ...,Local Guide · 74 reviews · 5 photos,Local Guide · 74 reviews · 5 photos,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSURwZ0xPaWNBEAE",2024-10-09T07:04:34Z
SARPI | Georgian-Turkish border - Google Maps,Leyla Bener,5 stars,A steep border gate that you can pass through easily with your ID.,Local Guide · 94 reviews · 460 photos,Local Guide · 94 reviews · 460 photos,6 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSUNnbmY2Q0hREAE",2024-10-09T07:04:34Z
SARPI | Georgian-Turkish border - Google Maps,UMIDZHAN KOLDASHOV,5 stars,,Local Guide · 58 reviews · 671 photos,Local Guide · 58 reviews · 671 photos,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSURSdk9ENlFnEAE",2024-10-09T07:04:35Z
SARPI | Georgian-Turkish border - Google Maps,Mehmet Esirtgen,5 stars,"The blue of the sea, the green of the mountains, the hardworking people of the Black Sea....",Local Guide · 203 reviews · 176 photos,Local Guide · 203 reviews · 176 photos,8 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSURRdE95M0VREAE",2024-10-09T07:04:35Z
SARPI | Georgian-Turkish border - Google Maps,S. Fark (yörükoğlu),5 stars,Crowded but visitable 👍🏻 …,Local Guide · 110 reviews · 75 photos,Local Guide · 110 reviews · 75 photos,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSUQtNGZ6UHhnRRAB",2024-10-09T07:04:35Z
SARPI | Georgian-Turkish border - Google Maps,Sefa Yazici,4 stars,So busy,Local Guide · 73 reviews · 74 photos,Local Guide · 73 reviews · 74 photos,a year ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChdDSUhNMG9nS0VJQ0FnSUNCeWZueHFBRRAB",2024-10-09T07:04:36Z
SARPI | Georgian-Turkish border - Google Maps,Zakaria Gaganashvili,1 star,⭐️,Local Guide · 64 reviews · 11 photos,Local Guide · 64 reviews · 11 photos,10 months ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSUNsdzRpUUJnEAE",2024-10-09T07:04:36Z
SARPI | Georgian-Turkish border - Google Maps,Halil Şilan,4 stars,Fast and clean,Local Guide · 21 reviews · 32 photos,Local Guide · 21 reviews · 32 photos,5 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSURFcHM2WUNBEAE",2024-10-09T07:04:36Z
SARPI | Georgian-Turkish border - Google Maps,Андрей Медведев,5 stars,Great Modern Customs House,"Local Guide · 1,054 reviews · 2,461 photos","Local Guide · 1,054 reviews · 2,461 photos",7 years ago,"https://www.google.com/maps/place/SARPI+%7C+Georgian-Turkish+border/@41.5225474,41.551162,17z/data=!4m15!1m8!3m7!1s0x40679116e4bff12f:0x63f7d9a14fcae190!2sSarpi,+Georgia!3b1!8m2!3d41.5210014!4d41.5526871!16zL20vMDd0d3do!3m5!1s0x4067913d6549efcb:0xee656409b40b2536!8m2!3d41.5209672!4d41.5484345!16s%2Fg%2F1hc5dn62y?entry=ttu&g_ep=EgoyMDI0MTAwNS4yIKXMDSoASAFQAw%3D%3D&hl=en#ChZDSUhNMG9nS0VJQ0FnSUN3cnRqN0pBEAE",2024-10-09T07:04:36Z
